_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Fouls_won,Fouls_conceded,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
1,6242,14772,8,5,3,0,0,0,2,0,2,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,338.0450991271857,Defender
1,6242,96373,12,5,7,1,0,1,3,0,3,0,0,0,2,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,34.37746770784939,Midfielder
1,6242,96374,14,6,8,0,0,0,1,0,1,3,2,1,5,2,3,0,2,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,326.58594322456923,Midfielder
1,6242,96471,6,1,5,0,0,0,2,0,2,4,3,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,22.91831180523293,Defender
1,6242,96496,10,5,5,0,0,0,2,0,2,1,1,0,5,2,3,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,324.6760839074665,Midfielder
1,6242,96525,13,8,5,0,0,0,2,0,2,5,3,2,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,22.91831180523293,Midfielder
1,6242,96541,14,7,7,0,0,0,1,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,229.1831180523293,Defender
1,6242,96578,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,343.77467707849394,Goalkeeper
1,6242,104771,7,4,3,0,0,0,0,0,0,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,154.6986046853223,Striker
1,6242,178251,2,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,8,0,0,,Midfielder
1,6242,178419,3,1,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,292.20847551671983,Defender
1,7649,165355,32,26,6,1,0,1,0,0,0,1,1,0,3,2,1,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,40,0,0,143.2394487827058,Midfielder
1,7649,165357,32,31,1,1,0,1,0,0,0,5,0,5,4,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,39,0,0,219.63382146681556,Midfielder
1,7649,165358,43,37,6,0,0,0,2,1,1,2,2,0,3,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,252.10142985756227,Midfielder
1,7649,165361,42,36,6,0,0,0,7,5,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,0,0,188.12114273462032,Defender
1,7649,165363,53,41,12,0,0,0,6,2,4,2,2,0,2,0,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,197.4100039587109,Defender
1,7649,165364,27,24,3,0,0,0,2,1,1,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,183.34649444186343,Striker
1,7649,165365,46,43,3,1,0,1,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,215.57537041797224,Striker
1,7649,209834,10,7,3,0,0,0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,74.48451336700703,Goalkeeper
1,7649,209845,54,45,9,1,0,1,4,2,2,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,59,0,0,151.83381570966816,Midfielder
1,7649,242633,22,17,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,198.24339711526483,Midfielder
1,7649,242634,43,38,5,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,230.74573022086784,Defender
2,6242,14772,11,4,7,0,0,0,3,1,2,7,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,,Defender
2,6242,96373,13,10,3,1,0,1,0,0,0,0,0,0,3,1,2,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,137.50987083139756,Midfielder
2,6242,96374,9,4,5,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,211.9943841984046,Midfielder
2,6242,96471,6,2,4,0,0,0,2,0,2,1,1,0,3,1,2,1,2,0,2,0,0,0,0,1,0,0,1,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,211.9943841984046,Defender
2,6242,96494,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28.64788975654116,MidfielderSubstitute
2,6242,96496,12,4,8,0,0,0,5,0,5,1,1,0,5,1,4,0,2,0,2,0,0,0,1,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,71.6197243913529,Midfielder
2,6242,96498,5,3,2,0,0,0,1,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,MidfielderSubstitute
2,6242,96525,8,2,6,0,0,0,0,0,0,3,2,1,4,2,2,0,3,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,40.10704565915762,Midfielder
2,6242,96528,5,3,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,57.29577951308232,ForwardSubstitute
2,6242,96541,13,6,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,25.783100780887047,Defender
2,6242,96578,3,0,3,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Goalkeeper
2,6242,104771,4,1,3,0,0,0,0,0,0,1,0,1,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,6,0,0,237.77748497929167,Striker
2,6242,178251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160.42818263663048,Midfielder
2,6242,178419,14,9,5,0,0,0,5,1,4,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,281.46551685801694,Defender
2,7649,165344,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,MidfielderSubstitute
2,7649,165355,27,22,5,0,0,0,0,0,0,0,0,0,3,3,0,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,228.36460691642816,Midfielder
2,7649,165357,18,14,4,0,0,0,2,2,0,1,1,0,2,2,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,147.536632246187,Midfielder
2,7649,165358,30,21,9,0,0,0,3,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,83.6518380891002,Midfielder
2,7649,165361,40,28,12,2,0,2,3,1,2,3,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,189.79226963708518,Defender
2,7649,165363,47,30,17,0,0,0,14,4,10,1,1,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,247.4135933519464,Defender
2,7649,165364,28,22,6,1,0,1,0,0,0,4,1,3,4,2,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,201.68114388604982,Striker
2,7649,165365,30,29,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,177.6169164905552,Striker
2,7649,209834,13,10,3,0,0,0,8,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,,Goalkeeper
2,7649,209845,35,26,9,2,0,2,5,1,4,0,0,0,4,2,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,166.1577605879387,Midfielder
2,7649,225120,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,280.7493196141034,ForwardSubstitute
2,7649,225124,6,5,1,0,0,0,0,0,0,2,0,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,117.45634800181874,ForwardSubstitute
2,7649,242633,25,21,4,2,1,1,1,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,211.9943841984046,Midfielder
2,7649,242634,30,27,3,0,0,0,6,5,1,0,0,0,1,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,261.9235634883763,Defender
